CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
श्रीनिवास यादव,Shrinivas Yadav,रूपन्देही,rupandehi,3,"(""श्रीनिवास यादव"" OR ""Shrinivas Yadav"") since:2025-09-05"
सचिन राना,Schin Rana,रूपन्देही,rupandehi,3,"(""सचिन राना"" OR ""Schin Rana"") since:2025-09-05"
सरोज सिंह चौधरी,Saroj Singh Chaudhary,रूपन्देही,rupandehi,3,"(""सरोज सिंह चौधरी"" OR ""Saroj Singh Chaudhary"") since:2025-09-05"
सुग्रिम चाई,Sugrim Chai,रूपन्देही,rupandehi,3,"(""सुग्रिम चाई"" OR ""Sugrim Chai"") since:2025-09-05"
सुशील गुरुङ्ग,Sushil Gurung,रूपन्देही,rupandehi,3,"(""सुशील गुरुङ्ग"" OR ""Sushil Gurung"") since:2025-09-05"
अजय  कुमार  दास ,Ajay Kumar Das,सप्तरी,saptari,2,"(""अजय  कुमार  दास "" OR ""Ajay Kumar Das"") since:2025-09-05"
अनिश अंसारी,Anish Ansari,सप्तरी,saptari,2,"(""अनिश अंसारी"" OR ""Anish Ansari"") since:2025-09-05"
अफरोज आलम,Aphroj Alm,सप्तरी,saptari,2,"(""अफरोज आलम"" OR ""Aphroj Alm"") since:2025-09-05"
अभिनाष कुमार सिंह,Abhinash Kumar Singh,सप्तरी,saptari,2,"(""अभिनाष कुमार सिंह"" OR ""Abhinash Kumar Singh"") since:2025-09-05"
अम्‍विका देवी साफी,Am Vika Devi Saphi,सप्तरी,saptari,2,"(""अम्‍विका देवी साफी"" OR ""Am Vika Devi Saphi"") since:2025-09-05"
इन्द्रसागर गुप्‍ता,Indrasagar Gupta,सप्तरी,saptari,2,"(""इन्द्रसागर गुप्‍ता"" OR ""Indrasagar Gupta"") since:2025-09-05"
उमेश कुमार यादव,Umesh Kumar Yadav,सप्तरी,saptari,2,"(""उमेश कुमार यादव"" OR ""Umesh Kumar Yadav"") since:2025-09-05"
किसुनदेव राम,Kisundev Ram,सप्तरी,saptari,2,"(""किसुनदेव राम"" OR ""Kisundev Ram"") since:2025-09-05"
चन्द्र कान्त राउत,Chandra Kant Raut,सप्तरी,saptari,2,"(""चन्द्र कान्त राउत"" OR ""Chandra Kant Raut"") since:2025-09-05"
जितेन्द्र कुमार यादव,Jitendra Kumar Yadav,सप्तरी,saptari,2,"(""जितेन्द्र कुमार यादव"" OR ""Jitendra Kumar Yadav"") since:2025-09-05"
त्रिभुवन खंग,Tribhuvan Khang,सप्तरी,saptari,2,"(""त्रिभुवन खंग"" OR ""Tribhuvan Khang"") since:2025-09-05"
दिपक कुमार मंडल,Deepak Kumar Mandal,सप्तरी,saptari,2,"(""दिपक कुमार मंडल"" OR ""Deepak Kumar Mandal"") since:2025-09-05"
दिपक चौधरी,Deepak Chaudhary,सप्तरी,saptari,2,"(""दिपक चौधरी"" OR ""Deepak Chaudhary"") since:2025-09-05"
निलम कुमारी यादव,Nilm Kumari Yadav,सप्तरी,saptari,2,"(""निलम कुमारी यादव"" OR ""Nilm Kumari Yadav"") since:2025-09-05"
पारशमणि यादव,Parshamani Yadav,सप्तरी,saptari,2,"(""पारशमणि यादव"" OR ""Parshamani Yadav"") since:2025-09-05"
प्रेम कुमार यादव,Prem Kumar Yadav,सप्तरी,saptari,2,"(""प्रेम कुमार यादव"" OR ""Prem Kumar Yadav"") since:2025-09-05"
मोहम्मद जियाउल रहमान,Mohammad Ziaul Rahman,सप्तरी,saptari,2,"(""मोहम्मद जियाउल रहमान"" OR ""Mohammad Ziaul Rahman"") since:2025-09-05"
रन्जु कुमारी झा (ठाकुर),Rnju Kumari Jha Thakur,सप्तरी,saptari,2,"(""रन्जु कुमारी झा (ठाकुर)"" OR ""Rnju Kumari Jha Thakur"") since:2025-09-05"
राज कुमार मण्डल,Raj Kumar Mandal,सप्तरी,saptari,2,"(""राज कुमार मण्डल"" OR ""Raj Kumar Mandal"") since:2025-09-05"
राम कुमार यादव,Ram Kumar Yadav,सप्तरी,saptari,2,"(""राम कुमार यादव"" OR ""Ram Kumar Yadav"") since:2025-09-05"
राम बिलास ठाकुर,Ram Bilas Thakur,सप्तरी,saptari,2,"(""राम बिलास ठाकुर"" OR ""Ram Bilas Thakur"") since:2025-09-05"
रामजी यादव,Ramji Yadav,सप्तरी,saptari,2,"(""रामजी यादव"" OR ""Ramji Yadav"") since:2025-09-05"
वलराम प्रसाद यादव,Vlram Prasad Yadav,सप्तरी,saptari,2,"(""वलराम प्रसाद यादव"" OR ""Vlram Prasad Yadav"") since:2025-09-05"
विनोदानन्द झा,Vinodannd Jha,सप्तरी,saptari,2,"(""विनोदानन्द झा"" OR ""Vinodannd Jha"") since:2025-09-05"
विन्दु कुमारी चौधरी,Vindu Kumari Chaudhary,सप्तरी,saptari,2,"(""विन्दु कुमारी चौधरी"" OR ""Vindu Kumari Chaudhary"") since:2025-09-05"
विशेश्‍वर यादव,Vishesh Vr Yadav,सप्तरी,saptari,2,"(""विशेश्‍वर यादव"" OR ""Vishesh Vr Yadav"") since:2025-09-05"
शरद सिंह यादव,Sharad Singh Yadav,सप्तरी,saptari,2,"(""शरद सिंह यादव"" OR ""Sharad Singh Yadav"") since:2025-09-05"
संजय कुमार चौधरी,Sanjay Kumar Chaudhary,सप्तरी,saptari,2,"(""संजय कुमार चौधरी"" OR ""Sanjay Kumar Chaudhary"") since:2025-09-05"
सतिश कुमार सिंह,Stish Kumar Singh,सप्तरी,saptari,2,"(""सतिश कुमार सिंह"" OR ""Stish Kumar Singh"") since:2025-09-05"
सन्तोष कुमार रजक,Santosh Kumar Rjk,सप्तरी,saptari,2,"(""सन्तोष कुमार रजक"" OR ""Santosh Kumar Rjk"") since:2025-09-05"
साधना  दास ,Sadhna Das,सप्तरी,saptari,2,"(""साधना  दास "" OR ""Sadhna Das"") since:2025-09-05"
सुनिल राज दास,Sunil Raj Das,सप्तरी,saptari,2,"(""सुनिल राज दास"" OR ""Sunil Raj Das"") since:2025-09-05"
सुर्यनाथ प्रसाद यादव,Surynath Prasad Yadav,सप्तरी,saptari,2,"(""सुर्यनाथ प्रसाद यादव"" OR ""Surynath Prasad Yadav"") since:2025-09-05"
सुशीला कुमारी साह,Sushila Kumari Sah,सप्तरी,saptari,2,"(""सुशीला कुमारी साह"" OR ""Sushila Kumari Sah"") since:2025-09-05"
अमर कान्त चौधरी,Amr Kant Chaudhary,सप्तरी,saptari,3,"(""अमर कान्त चौधरी"" OR ""Amr Kant Chaudhary"") since:2025-09-05"
अरुण कुमार साह,Arun Kumar Sah,सप्तरी,saptari,3,"(""अरुण कुमार साह"" OR ""Arun Kumar Sah"") since:2025-09-05"
उपेन्द्र यादव,Upendr Yadav,सप्तरी,saptari,3,"(""उपेन्द्र यादव"" OR ""Upendr Yadav"") since:2025-09-05"
उम्देश्‍वर प्रसाद साहु,Umdesh Vr Prasad Sahu,सप्तरी,saptari,3,"(""उम्देश्‍वर प्रसाद साहु"" OR ""Umdesh Vr Prasad Sahu"") since:2025-09-05"
ओम प्रकाश विश्‍वकर्मा,Om Prakash Vishwakarma,सप्तरी,saptari,3,"(""ओम प्रकाश विश्‍वकर्मा"" OR ""Om Prakash Vishwakarma"") since:2025-09-05"
कोशिला देवी पासवान,Koshila Devi Paswan,सप्तरी,saptari,3,"(""कोशिला देवी पासवान"" OR ""Koshila Devi Paswan"") since:2025-09-05"
कौशल कुमारी चौधरी,Kaushl Kumari Chaudhary,सप्तरी,saptari,3,"(""कौशल कुमारी चौधरी"" OR ""Kaushl Kumari Chaudhary"") since:2025-09-05"
गजेन्द्र कुमार मण्डल,Gajendra Kumar Mandal,सप्तरी,saptari,3,"(""गजेन्द्र कुमार मण्डल"" OR ""Gajendra Kumar Mandal"") since:2025-09-05"
जय नारायण मंडल,Jay Narayan Mandal,सप्तरी,saptari,3,"(""जय नारायण मंडल"" OR ""Jay Narayan Mandal"") since:2025-09-05"
ताराकान्त चौधरी,Tarakant Chaudhary,सप्तरी,saptari,3,"(""ताराकान्त चौधरी"" OR ""Tarakant Chaudhary"") since:2025-09-05"
दिनेश कुमार यादव,Dinesh Kumar Yadav,सप्तरी,saptari,3,"(""दिनेश कुमार यादव"" OR ""Dinesh Kumar Yadav"") since:2025-09-05"
दुवी लाल यादव,Duvi Lal Yadav,सप्तरी,saptari,3,"(""दुवी लाल यादव"" OR ""Duvi Lal Yadav"") since:2025-09-05"
धनिक लाल चौधरी,Dhnik Lal Chaudhary,सप्तरी,saptari,3,"(""धनिक लाल चौधरी"" OR ""Dhnik Lal Chaudhary"") since:2025-09-05"
परमेश्‍वर लाल साह,Prmesh Vr Lal Sah,सप्तरी,saptari,3,"(""परमेश्‍वर लाल साह"" OR ""Prmesh Vr Lal Sah"") since:2025-09-05"
प्रभु नारायण चौधरी,Prabhu Narayan Chaudhary,सप्तरी,saptari,3,"(""प्रभु नारायण चौधरी"" OR ""Prabhu Narayan Chaudhary"") since:2025-09-05"
प्रभु प्रसाद साह,Prabhu Prasad Sah,सप्तरी,saptari,3,"(""प्रभु प्रसाद साह"" OR ""Prabhu Prasad Sah"") since:2025-09-05"
महादेव राम,Mhadev Ram,सप्तरी,saptari,3,"(""महादेव राम"" OR ""Mhadev Ram"") since:2025-09-05"
रजिया देवी सदा,Rjiya Devi Sada,सप्तरी,saptari,3,"(""रजिया देवी सदा"" OR ""Rjiya Devi Sada"") since:2025-09-05"
संतोष कुमार चमन,Santosh Kumar Chaman,सप्तरी,saptari,3,"(""संतोष कुमार चमन"" OR ""Santosh Kumar Chaman"") since:2025-09-05"
सरिता कुमारी यादव,Srita Kumari Yadav,सप्तरी,saptari,3,"(""सरिता कुमारी यादव"" OR ""Srita Kumari Yadav"") since:2025-09-05"
सुरेन्द्र प्रसाद शर्मा,Surendra Prasad Sharma,सप्तरी,saptari,3,"(""सुरेन्द्र प्रसाद शर्मा"" OR ""Surendra Prasad Sharma"") since:2025-09-05"
हरी नारायण पासमान,Hari Narayan Paswan,सप्तरी,saptari,3,"(""हरी नारायण पासमान"" OR ""Hari Narayan Paswan"") since:2025-09-05"
अब्दुल कुदुस मंसुरी,Abdul Kudus Mnsuri,सर्लाही,sarlahi,2,"(""अब्दुल कुदुस मंसुरी"" OR ""Abdul Kudus Mnsuri"") since:2025-09-05"
उमेश कुमार सिंह,Umesh Kumar Singh,सर्लाही,sarlahi,2,"(""उमेश कुमार सिंह"" OR ""Umesh Kumar Singh"") since:2025-09-05"
कंचन चौधरी,Kanchan Chaudhary,सर्लाही,sarlahi,2,"(""कंचन चौधरी"" OR ""Kanchan Chaudhary"") since:2025-09-05"
कृष्ण यादव,Krishna Yadav,सर्लाही,sarlahi,2,"(""कृष्ण यादव"" OR ""Krishna Yadav"") since:2025-09-05"
गुन्जेश्‍वर प्रसाद शाह,Gunjesh Vr Prasad Shah,सर्लाही,sarlahi,2,"(""गुन्जेश्‍वर प्रसाद शाह"" OR ""Gunjesh Vr Prasad Shah"") since:2025-09-05"
चन्द्र भुषण साह,Chandra Bhushn Sah,सर्लाही,sarlahi,2,"(""चन्द्र भुषण साह"" OR ""Chandra Bhushn Sah"") since:2025-09-05"
चन्ेश्वर साह,Chaneshwar Sah,सर्लाही,sarlahi,2,"(""चन्ेश्वर साह"" OR ""Chaneshwar Sah"") since:2025-09-05"
डा.सरोज कुमार,Dr. Saroj Kumar,सर्लाही,sarlahi,2,"(""डा.सरोज कुमार"" OR ""Dr. Saroj Kumar"") since:2025-09-05"
तेज नारायण मुसहर,Tej Narayan Mushr,सर्लाही,sarlahi,2,"(""तेज नारायण मुसहर"" OR ""Tej Narayan Mushr"") since:2025-09-05"
दिपेश कुमार यादव,Dipesh Kumar Yadav,सर्लाही,sarlahi,2,"(""दिपेश कुमार यादव"" OR ""Dipesh Kumar Yadav"") since:2025-09-05"
नागेन्द्र चौधरी,Nagendr Chaudhary,सर्लाही,sarlahi,2,"(""नागेन्द्र चौधरी"" OR ""Nagendr Chaudhary"") since:2025-09-05"
नागेश्‍वर साह,Nagesh Vr Sah,सर्लाही,sarlahi,2,"(""नागेश्‍वर साह"" OR ""Nagesh Vr Sah"") since:2025-09-05"
भरत चौधरी,Bharat Chaudhary,सर्लाही,sarlahi,2,"(""भरत चौधरी"" OR ""Bharat Chaudhary"") since:2025-09-05"
मनोज कुमार  यादव,Manoj Kumar Yadav,सर्लाही,sarlahi,2,"(""मनोज कुमार  यादव"" OR ""Manoj Kumar Yadav"") since:2025-09-05"
मनोज कुमार यादव,Manoj Kumar Yadav,सर्लाही,sarlahi,2,"(""मनोज कुमार यादव"" OR ""Manoj Kumar Yadav"") since:2025-09-05"
मनोज कुमार राय,Manoj Kumar Ray,सर्लाही,sarlahi,2,"(""मनोज कुमार राय"" OR ""Manoj Kumar Ray"") since:2025-09-05"
महिन्द्र राय यादव,Mhindr Ray Yadav,सर्लाही,sarlahi,2,"(""महिन्द्र राय यादव"" OR ""Mhindr Ray Yadav"") since:2025-09-05"
रजी अहमद,Rji Ahmad,सर्लाही,sarlahi,2,"(""रजी अहमद"" OR ""Rji Ahmad"") since:2025-09-05"
रबिन महतो,Rbin Mahato,सर्लाही,sarlahi,2,"(""रबिन महतो"" OR ""Rbin Mahato"") since:2025-09-05"
राज किशोर राय यादव,Raj Kishor Ray Yadav,सर्लाही,sarlahi,2,"(""राज किशोर राय यादव"" OR ""Raj Kishor Ray Yadav"") since:2025-09-05"
राजेन्द्र महतो,Rajendra Mahato,सर्लाही,sarlahi,2,"(""राजेन्द्र महतो"" OR ""Rajendra Mahato"") since:2025-09-05"
राम अधिन राय,Ram Adhin Ray,सर्लाही,sarlahi,2,"(""राम अधिन राय"" OR ""Ram Adhin Ray"") since:2025-09-05"
राम केवल राय,Ram Kevl Ray,सर्लाही,sarlahi,2,"(""राम केवल राय"" OR ""Ram Kevl Ray"") since:2025-09-05"
राम नरेश राम,Ram Nresh Ram,सर्लाही,sarlahi,2,"(""राम नरेश राम"" OR ""Ram Nresh Ram"") since:2025-09-05"
राम नाथ साह,Ram Nath Sah,सर्लाही,sarlahi,2,"(""राम नाथ साह"" OR ""Ram Nath Sah"") since:2025-09-05"
राम नारायण राय,Ram Narayan Ray,सर्लाही,sarlahi,2,"(""राम नारायण राय"" OR ""Ram Narayan Ray"") since:2025-09-05"
रामबावु राय,Rambavu Ray,सर्लाही,sarlahi,2,"(""रामबावु राय"" OR ""Rambavu Ray"") since:2025-09-05"
विकाउ राय,Vikau Ray,सर्लाही,sarlahi,2,"(""विकाउ राय"" OR ""Vikau Ray"") since:2025-09-05"
विपीन कापर,Vipin Kapr,सर्लाही,sarlahi,2,"(""विपीन कापर"" OR ""Vipin Kapr"") since:2025-09-05"
विरेन्द्र ठाकुर लोहार,Virendr Thakur Lohar,सर्लाही,sarlahi,2,"(""विरेन्द्र ठाकुर लोहार"" OR ""Virendr Thakur Lohar"") since:2025-09-05"
सत्य नारायण चौधरी कलवार,Satya Narayan Chaudhary Kalwar,सर्लाही,sarlahi,2,"(""सत्य नारायण चौधरी कलवार"" OR ""Satya Narayan Chaudhary Kalwar"") since:2025-09-05"
अजय ओझा,Ajay Ojha,सर्लाही,sarlahi,4,"(""अजय ओझा"" OR ""Ajay Ojha"") since:2025-09-05"
अमनिश कुमार यादव,Amnish Kumar Yadav,सर्लाही,sarlahi,4,"(""अमनिश कुमार यादव"" OR ""Amnish Kumar Yadav"") since:2025-09-05"
अमरेश कुमार सिह,Amresh Kumar Sih,सर्लाही,sarlahi,4,"(""अमरेश कुमार सिह"" OR ""Amresh Kumar Sih"") since:2025-09-05"
अमित रंजन सिंह,Amit Ranjan Singh,सर्लाही,sarlahi,4,"(""अमित रंजन सिंह"" OR ""Amit Ranjan Singh"") since:2025-09-05"
अम्बुज प्रसाद साह,Ambuj Prasad Sah,सर्लाही,sarlahi,4,"(""अम्बुज प्रसाद साह"" OR ""Ambuj Prasad Sah"") since:2025-09-05"
अरविन्द कुमार ठाकुर,Arvind Kumar Thakur,सर्लाही,sarlahi,4,"(""अरविन्द कुमार ठाकुर"" OR ""Arvind Kumar Thakur"") since:2025-09-05"
उदय कान्‍त मिश्र,Uday Kan T Mishra,सर्लाही,sarlahi,4,"(""उदय कान्‍त मिश्र"" OR ""Uday Kan T Mishra"") since:2025-09-05"
कमलेश मण्डल,Kamlesh Mandal,सर्लाही,sarlahi,4,"(""कमलेश मण्डल"" OR ""Kamlesh Mandal"") since:2025-09-05"
गगन कुमार थापा,Gagan Thapa,सर्लाही,sarlahi,4,"(""गगन कुमार थापा"" OR ""Gagan Thapa"") since:2025-09-05"
गनेश प्रसाद सिंह,Gnesh Prasad Singh,सर्लाही,sarlahi,4,"(""गनेश प्रसाद सिंह"" OR ""Gnesh Prasad Singh"") since:2025-09-05"
चुन चुन भण्डारी,Chun Chun Bhandari,सर्लाही,sarlahi,4,"(""चुन चुन भण्डारी"" OR ""Chun Chun Bhandari"") since:2025-09-05"
छोटेलाल कुमार यादव,Chhotelal Kumar Yadav,सर्लाही,sarlahi,4,"(""छोटेलाल कुमार यादव"" OR ""Chhotelal Kumar Yadav"") since:2025-09-05"
जय शंकर सिंह कुशवाहा,Jay Shankar Singh Kushwaha,सर्लाही,sarlahi,4,"(""जय शंकर सिंह कुशवाहा"" OR ""Jay Shankar Singh Kushwaha"") since:2025-09-05"
ज्ञानेन्द्र प्रसाद कुशवाहा,Gyanendra Prasad Kushwaha,सर्लाही,sarlahi,4,"(""ज्ञानेन्द्र प्रसाद कुशवाहा"" OR ""Gyanendra Prasad Kushwaha"") since:2025-09-05"
धिरज ठाकुर,Dhirj Thakur,सर्लाही,sarlahi,4,"(""धिरज ठाकुर"" OR ""Dhirj Thakur"") since:2025-09-05"
नरेन्द्र प्रसाद सिंह,Narendra Prasad Singh,सर्लाही,sarlahi,4,"(""नरेन्द्र प्रसाद सिंह"" OR ""Narendra Prasad Singh"") since:2025-09-05"
निलेश कुमार यादव,Nilesh Kumar Yadav,सर्लाही,sarlahi,4,"(""निलेश कुमार यादव"" OR ""Nilesh Kumar Yadav"") since:2025-09-05"
पीताम्वर सिंह कुशवाहा,Pitamvr Singh Kushwaha,सर्लाही,sarlahi,4,"(""पीताम्वर सिंह कुशवाहा"" OR ""Pitamvr Singh Kushwaha"") since:2025-09-05"
प्रदीप कुमार झा,Pradip Kumar Jha,सर्लाही,sarlahi,4,"(""प्रदीप कुमार झा"" OR ""Pradip Kumar Jha"") since:2025-09-05"
मधुमाला कुमारी यादव,Mdhumala Kumari Yadav,सर्लाही,sarlahi,4,"(""मधुमाला कुमारी यादव"" OR ""Mdhumala Kumari Yadav"") since:2025-09-05"
महेश मंडल धानुक,Mhesh Mandal Dhanuk,सर्लाही,sarlahi,4,"(""महेश मंडल धानुक"" OR ""Mhesh Mandal Dhanuk"") since:2025-09-05"
मुकेश प्रसाद कुशवाहा,Mukesh Prasad Kushwaha,सर्लाही,sarlahi,4,"(""मुकेश प्रसाद कुशवाहा"" OR ""Mukesh Prasad Kushwaha"") since:2025-09-05"
रजनिस राय,Rjnis Ray,सर्लाही,sarlahi,4,"(""रजनिस राय"" OR ""Rjnis Ray"") since:2025-09-05"
रमण मिश्र,Rmn Mishra,सर्लाही,sarlahi,4,"(""रमण मिश्र"" OR ""Rmn Mishra"") since:2025-09-05"
राकेश कुमार मिश्र,Rakesh Kumar Mishra,सर्लाही,sarlahi,4,"(""राकेश कुमार मिश्र"" OR ""Rakesh Kumar Mishra"") since:2025-09-05"
राम प्रवेश यादव,Ram Pravesh Yadav,सर्लाही,sarlahi,4,"(""राम प्रवेश यादव"" OR ""Ram Pravesh Yadav"") since:2025-09-05"
रामचरित्र सहनी,Ramcharitra Sahani,सर्लाही,sarlahi,4,"(""रामचरित्र सहनी"" OR ""Ramcharitra Sahani"") since:2025-09-05"
रामनाथ  प्रसाद  साह ,Ramnath Prasad Sah,सर्लाही,sarlahi,4,"(""रामनाथ  प्रसाद  साह "" OR ""Ramnath Prasad Sah"") since:2025-09-05"
रामेश्‍वर राय यादव,Rameshwar Ray Yadav,सर्लाही,sarlahi,4,"(""रामेश्‍वर राय यादव"" OR ""Rameshwar Ray Yadav"") since:2025-09-05"
रिंकी कुमारी साह,Rinki Kumari Sah,सर्लाही,sarlahi,4,"(""रिंकी कुमारी साह"" OR ""Rinki Kumari Sah"") since:2025-09-05"
लखेन्द्र महतो,Lkhendr Mahato,सर्लाही,sarlahi,4,"(""लखेन्द्र महतो"" OR ""Lkhendr Mahato"") since:2025-09-05"
विक्रम यादव,Vikram Yadav,सर्लाही,sarlahi,4,"(""विक्रम यादव"" OR ""Vikram Yadav"") since:2025-09-05"
शिव प्रसाद साह,Shiv Prasad Sah,सर्लाही,sarlahi,4,"(""शिव प्रसाद साह"" OR ""Shiv Prasad Sah"") since:2025-09-05"
शुलपानी झा,Shulpani Jha,सर्लाही,sarlahi,4,"(""शुलपानी झा"" OR ""Shulpani Jha"") since:2025-09-05"
संजिव कुमार पासवान,Snjiv Kumar Paswan,सर्लाही,sarlahi,4,"(""संजिव कुमार पासवान"" OR ""Snjiv Kumar Paswan"") since:2025-09-05"
संतोष कुमार निषाद,Santosh Kumar Nishad,सर्लाही,sarlahi,4,"(""संतोष कुमार निषाद"" OR ""Santosh Kumar Nishad"") since:2025-09-05"
सचित्र सहनी,Schitr Sahani,सर्लाही,sarlahi,4,"(""सचित्र सहनी"" OR ""Schitr Sahani"") since:2025-09-05"
हरिनन्दन कुमार रंजन,Harinandan Kumar Ranjan,सर्लाही,sarlahi,4,"(""हरिनन्दन कुमार रंजन"" OR ""Harinandan Kumar Ranjan"") since:2025-09-05"
अशिष लाल दास,Ashish Lal Das,सिराहा,siraha,1,"(""अशिष लाल दास"" OR ""Ashish Lal Das"") since:2025-09-05"
आन्नद कुमार यादव,Annd Kumar Yadav,सिराहा,siraha,1,"(""आन्नद कुमार यादव"" OR ""Annd Kumar Yadav"") since:2025-09-05"
आशिष महतो,Ashish Mahato,सिराहा,siraha,1,"(""आशिष महतो"" OR ""Ashish Mahato"") since:2025-09-05"
इन्द्र देव महतो,Indra Dev Mahato,सिराहा,siraha,1,"(""इन्द्र देव महतो"" OR ""Indra Dev Mahato"") since:2025-09-05"
जुगाई मंडल,Jugai Mandal,सिराहा,siraha,1,"(""जुगाई मंडल"" OR ""Jugai Mandal"") since:2025-09-05"
डा जिवछ  ठाकुर,Dr. Jiwachha Thakur,सिराहा,siraha,1,"(""डा जिवछ  ठाकुर"" OR ""Dr. Jiwachha Thakur"") since:2025-09-05"
तारा कुमारी चौधरी,Tara Kumari Chaudhary,सिराहा,siraha,1,"(""तारा कुमारी चौधरी"" OR ""Tara Kumari Chaudhary"") since:2025-09-05"
दिनेश पासमान,Dinesh Paswan,सिराहा,siraha,1,"(""दिनेश पासमान"" OR ""Dinesh Paswan"") since:2025-09-05"
दुर्गा प्रसाद महतो,Durga Prasad Mahato,सिराहा,siraha,1,"(""दुर्गा प्रसाद महतो"" OR ""Durga Prasad Mahato"") since:2025-09-05"
नागेन्द्र कुमार यादव,Nagendr Kumar Yadav,सिराहा,siraha,1,"(""नागेन्द्र कुमार यादव"" OR ""Nagendr Kumar Yadav"") since:2025-09-05"
पंकज गोश्‍वामी,Pankaj Gosh Wami,सिराहा,siraha,1,"(""पंकज गोश्‍वामी"" OR ""Pankaj Gosh Wami"") since:2025-09-05"
प्रबीण कुमार चौधरी,Prbin Kumar Chaudhary,सिराहा,siraha,1,"(""प्रबीण कुमार चौधरी"" OR ""Prbin Kumar Chaudhary"") since:2025-09-05"
प्रयाग लाल यादव,Pryag Lal Yadav,सिराहा,siraha,1,"(""प्रयाग लाल यादव"" OR ""Pryag Lal Yadav"") since:2025-09-05"
बद्री नारायण चौधरी,Badri Narayan Chaudhary,सिराहा,siraha,1,"(""बद्री नारायण चौधरी"" OR ""Badri Narayan Chaudhary"") since:2025-09-05"
बब्लु गुप्ता,Bblu Gupta,सिराहा,siraha,1,"(""बब्लु गुप्ता"" OR ""Bblu Gupta"") since:2025-09-05"
बासुदेव साह,Basudev Sah,सिराहा,siraha,1,"(""बासुदेव साह"" OR ""Basudev Sah"") since:2025-09-05"
भोला पासमान,Bhola Paswan,सिराहा,siraha,1,"(""भोला पासमान"" OR ""Bhola Paswan"") since:2025-09-05"
राम  कुमार  महतो ,Ram Kumar Mahato,सिराहा,siraha,1,"(""राम  कुमार  महतो "" OR ""Ram Kumar Mahato"") since:2025-09-05"
राम कुमार साह,Ram Kumar Sah,सिराहा,siraha,1,"(""राम कुमार साह"" OR ""Ram Kumar Sah"") since:2025-09-05"
राम चन्दर यादव,Ram Chandra Yadav,सिराहा,siraha,1,"(""राम चन्दर यादव"" OR ""Ram Chandra Yadav"") since:2025-09-05"
राम शंकर यादव,Ram Shankar Yadav,सिराहा,siraha,1,"(""राम शंकर यादव"" OR ""Ram Shankar Yadav"") since:2025-09-05"
राम सुन्दर चौधरी,Ram Sundar Chaudhary,सिराहा,siraha,1,"(""राम सुन्दर चौधरी"" OR ""Ram Sundar Chaudhary"") since:2025-09-05"
राम स्वरुप चौधरी,Ram Svrup Chaudhary,सिराहा,siraha,1,"(""राम स्वरुप चौधरी"" OR ""Ram Svrup Chaudhary"") since:2025-09-05"
रामचन्द्र यादव,Ramchandra Yadav,सिराहा,siraha,1,"(""रामचन्द्र यादव"" OR ""Ramchandra Yadav"") since:2025-09-05"
रामदेव ठाकुर,Ramdev Thakur,सिराहा,siraha,1,"(""रामदेव ठाकुर"" OR ""Ramdev Thakur"") since:2025-09-05"
वालेश्वर दास तत्मा,Valeshwar Das Tatma,सिराहा,siraha,1,"(""वालेश्वर दास तत्मा"" OR ""Valeshwar Das Tatma"") since:2025-09-05"
श्री नन्द साफी धोवी,Shri Nnd Saphi Dhovi,सिराहा,siraha,1,"(""श्री नन्द साफी धोवी"" OR ""Shri Nnd Saphi Dhovi"") since:2025-09-05"
संजीव कुमार सिंह,Snjiv Kumar Singh,सिराहा,siraha,1,"(""संजीव कुमार सिंह"" OR ""Snjiv Kumar Singh"") since:2025-09-05"
सत्य नारायण यादव,Satya Narayan Yadav,सिराहा,siraha,1,"(""सत्य नारायण यादव"" OR ""Satya Narayan Yadav"") since:2025-09-05"
सन्तोष सिलवाल,Santosh Silval,सिराहा,siraha,1,"(""सन्तोष सिलवाल"" OR ""Santosh Silval"") since:2025-09-05"
सिरीया पासमान,Siriya Paswan,सिराहा,siraha,1,"(""सिरीया पासमान"" OR ""Siriya Paswan"") since:2025-09-05"
सुलोचना कुश्मी,Sulochna Kushmi,सिराहा,siraha,1,"(""सुलोचना कुश्मी"" OR ""Sulochna Kushmi"") since:2025-09-05"
अजय शंकर नायक,Ajay Shankar Nayk,सिराहा,siraha,4,"(""अजय शंकर नायक"" OR ""Ajay Shankar Nayk"") since:2025-09-05"
आनिल साह,Anil Sah,सिराहा,siraha,4,"(""आनिल साह"" OR ""Anil Sah"") since:2025-09-05"
उमेश कुमार राम,Umesh Kumar Ram,सिराहा,siraha,4,"(""उमेश कुमार राम"" OR ""Umesh Kumar Ram"") since:2025-09-05"
कामेश्वर सिंह,Kameshwar Singh,सिराहा,siraha,4,"(""कामेश्वर सिंह"" OR ""Kameshwar Singh"") since:2025-09-05"
किशोरी यादव,Kishori Yadav,सिराहा,siraha,4,"(""किशोरी यादव"" OR ""Kishori Yadav"") since:2025-09-05"
कुशेश्‍वर साह सुडी,Kushesh Vr Sah Sudi,सिराहा,siraha,4,"(""कुशेश्‍वर साह सुडी"" OR ""Kushesh Vr Sah Sudi"") since:2025-09-05"
केदार विश्‍वकर्मा,Kedar Vishwakarma,सिराहा,siraha,4,"(""केदार विश्‍वकर्मा"" OR ""Kedar Vishwakarma"") since:2025-09-05"
