CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
अर्जुन कुमार कार्की,Arjun Kumar Karki,संखुवासभा,sankhuwasabha,1,"""अर्जुन कुमार कार्की"" since:2025-09-05","""Arjun Kumar Karki"" since:2025-09-05","(""अर्जुन कुमार कार्की"" OR ""Arjun Kumar Karki"") since:2025-09-05",sankhuwasabha_1.csv
उमा कुमारी राई,Uma Kumari Rai,संखुवासभा,sankhuwasabha,1,"""उमा कुमारी राई"" since:2025-09-05","""Uma Kumari Rai"" since:2025-09-05","(""उमा कुमारी राई"" OR ""Uma Kumari Rai"") since:2025-09-05",sankhuwasabha_1.csv
कृष्ण बहादुर राई,Krishna Bahadur Rai,संखुवासभा,sankhuwasabha,1,"""कृष्ण बहादुर राई"" since:2025-09-05","""Krishna Bahadur Rai"" since:2025-09-05","(""कृष्ण बहादुर राई"" OR ""Krishna Bahadur Rai"") since:2025-09-05",sankhuwasabha_1.csv
केशर सिं राई,Keshr Sin Rai,संखुवासभा,sankhuwasabha,1,"""केशर सिं राई"" since:2025-09-05","""Keshr Sin Rai"" since:2025-09-05","(""केशर सिं राई"" OR ""Keshr Sin Rai"") since:2025-09-05",sankhuwasabha_1.csv
घनश्याम वालिङ राई,Ghnshyam Valing Rai,संखुवासभा,sankhuwasabha,1,"""घनश्याम वालिङ राई"" since:2025-09-05","""Ghnshyam Valing Rai"" since:2025-09-05","(""घनश्याम वालिङ राई"" OR ""Ghnshyam Valing Rai"") since:2025-09-05",sankhuwasabha_1.csv
दिपन कुमार श्रेष्ठ,Dipn Kumar Shrestha,संखुवासभा,sankhuwasabha,1,"""दिपन कुमार श्रेष्ठ"" since:2025-09-05","""Dipn Kumar Shrestha"" since:2025-09-05","(""दिपन कुमार श्रेष्ठ"" OR ""Dipn Kumar Shrestha"") since:2025-09-05",sankhuwasabha_1.csv
देवेन्द्र कुमार (रिल्ली) घले,Devendra Kumar Rilli Ghle,संखुवासभा,sankhuwasabha,1,"""देवेन्द्र कुमार (रिल्ली) घले"" since:2025-09-05","""Devendra Kumar Rilli Ghle"" since:2025-09-05","(""देवेन्द्र कुमार (रिल्ली) घले"" OR ""Devendra Kumar Rilli Ghle"") since:2025-09-05",sankhuwasabha_1.csv
पदम बहादुर तामाङ,Pdm Bahadur Tamang,संखुवासभा,sankhuwasabha,1,"""पदम बहादुर तामाङ"" since:2025-09-05","""Pdm Bahadur Tamang"" since:2025-09-05","(""पदम बहादुर तामाङ"" OR ""Pdm Bahadur Tamang"") since:2025-09-05",sankhuwasabha_1.csv
पुष्प कोईराला,Pushpa Koirala,संखुवासभा,sankhuwasabha,1,"""पुष्प कोईराला"" since:2025-09-05","""Pushpa Koirala"" since:2025-09-05","(""पुष्प कोईराला"" OR ""Pushpa Koirala"") since:2025-09-05",sankhuwasabha_1.csv
भरत कुमार राई (याक्खा),Bharat Kumar Rai Yakkha,संखुवासभा,sankhuwasabha,1,"""भरत कुमार राई (याक्खा)"" since:2025-09-05","""Bharat Kumar Rai Yakkha"" since:2025-09-05","(""भरत कुमार राई (याक्खा)"" OR ""Bharat Kumar Rai Yakkha"") since:2025-09-05",sankhuwasabha_1.csv
मिङमा शेर्पा,Mingma Sherpa,संखुवासभा,sankhuwasabha,1,"""मिङमा शेर्पा"" since:2025-09-05","""Mingma Sherpa"" since:2025-09-05","(""मिङमा शेर्पा"" OR ""Mingma Sherpa"") since:2025-09-05",sankhuwasabha_1.csv
रन माया राई(चाम्लिङ्ग),Rn Maya Rai Chamlingg,संखुवासभा,sankhuwasabha,1,"""रन माया राई(चाम्लिङ्ग)"" since:2025-09-05","""Rn Maya Rai Chamlingg"" since:2025-09-05","(""रन माया राई(चाम्लिङ्ग)"" OR ""Rn Maya Rai Chamlingg"") since:2025-09-05",sankhuwasabha_1.csv
राज कुमार लघु,Raj Kumar Lghu,संखुवासभा,sankhuwasabha,1,"""राज कुमार लघु"" since:2025-09-05","""Raj Kumar Lghu"" since:2025-09-05","(""राज कुमार लघु"" OR ""Raj Kumar Lghu"") since:2025-09-05",sankhuwasabha_1.csv
वासुदेब दाहाल,Vasudeb Dahal,संखुवासभा,sankhuwasabha,1,"""वासुदेब दाहाल"" since:2025-09-05","""Vasudeb Dahal"" since:2025-09-05","(""वासुदेब दाहाल"" OR ""Vasudeb Dahal"") since:2025-09-05",sankhuwasabha_1.csv
सरिता थापा,Srita Thapa,संखुवासभा,sankhuwasabha,1,"""सरिता थापा"" since:2025-09-05","""Srita Thapa"" since:2025-09-05","(""सरिता थापा"" OR ""Srita Thapa"") since:2025-09-05",sankhuwasabha_1.csv
हेम कुमार गुरुङ्ग,Hem Kumar Gurungg,संखुवासभा,sankhuwasabha,1,"""हेम कुमार गुरुङ्ग"" since:2025-09-05","""Hem Kumar Gurungg"" since:2025-09-05","(""हेम कुमार गुरुङ्ग"" OR ""Hem Kumar Gurungg"") since:2025-09-05",sankhuwasabha_1.csv
उम्दा देवी सदा,Umda Devi Sda,सप्तरी,saptari,1,"""उम्दा देवी सदा"" since:2025-09-05","""Umda Devi Sda"" since:2025-09-05","(""उम्दा देवी सदा"" OR ""Umda Devi Sda"") since:2025-09-05",saptari_1.csv
कौशल साह,Kaushl Sah,सप्तरी,saptari,1,"""कौशल साह"" since:2025-09-05","""Kaushl Sah"" since:2025-09-05","(""कौशल साह"" OR ""Kaushl Sah"") since:2025-09-05",saptari_1.csv
खेम राज जैशी,Khem Raj Jaishi,सप्तरी,saptari,1,"""खेम राज जैशी"" since:2025-09-05","""Khem Raj Jaishi"" since:2025-09-05","(""खेम राज जैशी"" OR ""Khem Raj Jaishi"") since:2025-09-05",saptari_1.csv
जगदेव सदा,Jgdev Sda,सप्तरी,saptari,1,"""जगदेव सदा"" since:2025-09-05","""Jgdev Sda"" since:2025-09-05","(""जगदेव सदा"" OR ""Jgdev Sda"") since:2025-09-05",saptari_1.csv
जय कान्त राउत,Jy Kant Raut,सप्तरी,saptari,1,"""जय कान्त राउत"" since:2025-09-05","""Jy Kant Raut"" since:2025-09-05","(""जय कान्त राउत"" OR ""Jy Kant Raut"") since:2025-09-05",saptari_1.csv
टिकालक्ष्‍मी नारायण चौधरी,Tikalksh Mi Narayan Chaudhary,सप्तरी,saptari,1,"""टिकालक्ष्‍मी नारायण चौधरी"" since:2025-09-05","""Tikalksh Mi Narayan Chaudhary"" since:2025-09-05","(""टिकालक्ष्‍मी नारायण चौधरी"" OR ""Tikalksh Mi Narayan Chaudhary"") since:2025-09-05",saptari_1.csv
दीपेन्द्र प्रसाद यादव,Dipendr Prasad Yadav,सप्तरी,saptari,1,"""दीपेन्द्र प्रसाद यादव"" since:2025-09-05","""Dipendr Prasad Yadav"" since:2025-09-05","(""दीपेन्द्र प्रसाद यादव"" OR ""Dipendr Prasad Yadav"") since:2025-09-05",saptari_1.csv
पुष्पा कुमारी चौधरी,Pushpa Kumari Chaudhary,सप्तरी,saptari,1,"""पुष्पा कुमारी चौधरी"" since:2025-09-05","""Pushpa Kumari Chaudhary"" since:2025-09-05","(""पुष्पा कुमारी चौधरी"" OR ""Pushpa Kumari Chaudhary"") since:2025-09-05",saptari_1.csv
मो अमिन,Mo Amin,सप्तरी,saptari,1,"""मो अमिन"" since:2025-09-05","""Mo Amin"" since:2025-09-05","(""मो अमिन"" OR ""Mo Amin"") since:2025-09-05",saptari_1.csv
रविन्द्र चौधरी,Rvindr Chaudhary,सप्तरी,saptari,1,"""रविन्द्र चौधरी"" since:2025-09-05","""Rvindr Chaudhary"" since:2025-09-05","(""रविन्द्र चौधरी"" OR ""Rvindr Chaudhary"") since:2025-09-05",saptari_1.csv
राम कुमारी खङ,Ram Kumari Khng,सप्तरी,saptari,1,"""राम कुमारी खङ"" since:2025-09-05","""Ram Kumari Khng"" since:2025-09-05","(""राम कुमारी खङ"" OR ""Ram Kumari Khng"") since:2025-09-05",saptari_1.csv
रामदेव साह(तेली),Ramdev Sah Teli,सप्तरी,saptari,1,"""रामदेव साह(तेली)"" since:2025-09-05","""Ramdev Sah Teli"" since:2025-09-05","(""रामदेव साह(तेली)"" OR ""Ramdev Sah Teli"") since:2025-09-05",saptari_1.csv
रिजवाना खातुन,Rijvana Khatun,सप्तरी,saptari,1,"""रिजवाना खातुन"" since:2025-09-05","""Rijvana Khatun"" since:2025-09-05","(""रिजवाना खातुन"" OR ""Rijvana Khatun"") since:2025-09-05",saptari_1.csv
लेखनाथ कुमार ठाकुर,Lekhnath Kumar Thakur,सप्तरी,saptari,1,"""लेखनाथ कुमार ठाकुर"" since:2025-09-05","""Lekhnath Kumar Thakur"" since:2025-09-05","(""लेखनाथ कुमार ठाकुर"" OR ""Lekhnath Kumar Thakur"") since:2025-09-05",saptari_1.csv
शम्भु प्रसाद देव,Shmbhu Prasad Dev,सप्तरी,saptari,1,"""शम्भु प्रसाद देव"" since:2025-09-05","""Shmbhu Prasad Dev"" since:2025-09-05","(""शम्भु प्रसाद देव"" OR ""Shmbhu Prasad Dev"") since:2025-09-05",saptari_1.csv
श्याम सुन्दर सरदार,Shyam Sundr Srdar,सप्तरी,saptari,1,"""श्याम सुन्दर सरदार"" since:2025-09-05","""Shyam Sundr Srdar"" since:2025-09-05","(""श्याम सुन्दर सरदार"" OR ""Shyam Sundr Srdar"") since:2025-09-05",saptari_1.csv
संजय कुमार शर्मा,Snjy Kumar Sharma,सप्तरी,saptari,1,"""संजय कुमार शर्मा"" since:2025-09-05","""Snjy Kumar Sharma"" since:2025-09-05","(""संजय कुमार शर्मा"" OR ""Snjy Kumar Sharma"") since:2025-09-05",saptari_1.csv
सत्य जित कुमार झा,Sty Jit Kumar Jha,सप्तरी,saptari,1,"""सत्य जित कुमार झा"" since:2025-09-05","""Sty Jit Kumar Jha"" since:2025-09-05","(""सत्य जित कुमार झा"" OR ""Sty Jit Kumar Jha"") since:2025-09-05",saptari_1.csv
सुमन राज प्याकुरेल,Sumn Raj Pyakurel,सप्तरी,saptari,1,"""सुमन राज प्याकुरेल"" since:2025-09-05","""Sumn Raj Pyakurel"" since:2025-09-05","(""सुमन राज प्याकुरेल"" OR ""Sumn Raj Pyakurel"") since:2025-09-05",saptari_1.csv
सुमित कुमार -,Sumit Kumar,सप्तरी,saptari,1,"""सुमित कुमार -"" since:2025-09-05","""Sumit Kumar"" since:2025-09-05","(""सुमित कुमार -"" OR ""Sumit Kumar"") since:2025-09-05",saptari_1.csv
हर्ख नारायण चौधरी,Hrkh Narayan Chaudhary,सप्तरी,saptari,1,"""हर्ख नारायण चौधरी"" since:2025-09-05","""Hrkh Narayan Chaudhary"" since:2025-09-05","(""हर्ख नारायण चौधरी"" OR ""Hrkh Narayan Chaudhary"") since:2025-09-05",saptari_1.csv
अजय  कुमार  दास ,Ajy Kumar Das,सप्तरी,saptari,2,"""अजय  कुमार  दास "" since:2025-09-05","""Ajy Kumar Das"" since:2025-09-05","(""अजय  कुमार  दास "" OR ""Ajy Kumar Das"") since:2025-09-05",saptari_2.csv
अनिश अंसारी,Anish Ansari,सप्तरी,saptari,2,"""अनिश अंसारी"" since:2025-09-05","""Anish Ansari"" since:2025-09-05","(""अनिश अंसारी"" OR ""Anish Ansari"") since:2025-09-05",saptari_2.csv
अफरोज आलम,Aphroj Alm,सप्तरी,saptari,2,"""अफरोज आलम"" since:2025-09-05","""Aphroj Alm"" since:2025-09-05","(""अफरोज आलम"" OR ""Aphroj Alm"") since:2025-09-05",saptari_2.csv
अभिनाष कुमार सिंह,Abhinash Kumar Sinh,सप्तरी,saptari,2,"""अभिनाष कुमार सिंह"" since:2025-09-05","""Abhinash Kumar Sinh"" since:2025-09-05","(""अभिनाष कुमार सिंह"" OR ""Abhinash Kumar Sinh"") since:2025-09-05",saptari_2.csv
अम्‍विका देवी साफी,Am Vika Devi Saphi,सप्तरी,saptari,2,"""अम्‍विका देवी साफी"" since:2025-09-05","""Am Vika Devi Saphi"" since:2025-09-05","(""अम्‍विका देवी साफी"" OR ""Am Vika Devi Saphi"") since:2025-09-05",saptari_2.csv
इन्द्रसागर गुप्‍ता,Indrsagr Gup Ta,सप्तरी,saptari,2,"""इन्द्रसागर गुप्‍ता"" since:2025-09-05","""Indrsagr Gup Ta"" since:2025-09-05","(""इन्द्रसागर गुप्‍ता"" OR ""Indrsagr Gup Ta"") since:2025-09-05",saptari_2.csv
उमेश कुमार यादव,Umesh Kumar Yadav,सप्तरी,saptari,2,"""उमेश कुमार यादव"" since:2025-09-05","""Umesh Kumar Yadav"" since:2025-09-05","(""उमेश कुमार यादव"" OR ""Umesh Kumar Yadav"") since:2025-09-05",saptari_2.csv
किसुनदेव राम,Kisundev Ram,सप्तरी,saptari,2,"""किसुनदेव राम"" since:2025-09-05","""Kisundev Ram"" since:2025-09-05","(""किसुनदेव राम"" OR ""Kisundev Ram"") since:2025-09-05",saptari_2.csv
चन्द्र कान्त राउत,Chandra Kant Raut,सप्तरी,saptari,2,"""चन्द्र कान्त राउत"" since:2025-09-05","""Chandra Kant Raut"" since:2025-09-05","(""चन्द्र कान्त राउत"" OR ""Chandra Kant Raut"") since:2025-09-05",saptari_2.csv
जितेन्द्र कुमार यादव,Jitendr Kumar Yadav,सप्तरी,saptari,2,"""जितेन्द्र कुमार यादव"" since:2025-09-05","""Jitendr Kumar Yadav"" since:2025-09-05","(""जितेन्द्र कुमार यादव"" OR ""Jitendr Kumar Yadav"") since:2025-09-05",saptari_2.csv
त्रिभुवन खंग,Tribhuvn Khng,सप्तरी,saptari,2,"""त्रिभुवन खंग"" since:2025-09-05","""Tribhuvn Khng"" since:2025-09-05","(""त्रिभुवन खंग"" OR ""Tribhuvn Khng"") since:2025-09-05",saptari_2.csv
दिपक कुमार मंडल,Deepak Kumar Mndl,सप्तरी,saptari,2,"""दिपक कुमार मंडल"" since:2025-09-05","""Deepak Kumar Mndl"" since:2025-09-05","(""दिपक कुमार मंडल"" OR ""Deepak Kumar Mndl"") since:2025-09-05",saptari_2.csv
दिपक चौधरी,Deepak Chaudhary,सप्तरी,saptari,2,"""दिपक चौधरी"" since:2025-09-05","""Deepak Chaudhary"" since:2025-09-05","(""दिपक चौधरी"" OR ""Deepak Chaudhary"") since:2025-09-05",saptari_2.csv
निलम कुमारी यादव,Nilm Kumari Yadav,सप्तरी,saptari,2,"""निलम कुमारी यादव"" since:2025-09-05","""Nilm Kumari Yadav"" since:2025-09-05","(""निलम कुमारी यादव"" OR ""Nilm Kumari Yadav"") since:2025-09-05",saptari_2.csv
पारशमणि यादव,Parshmni Yadav,सप्तरी,saptari,2,"""पारशमणि यादव"" since:2025-09-05","""Parshmni Yadav"" since:2025-09-05","(""पारशमणि यादव"" OR ""Parshmni Yadav"") since:2025-09-05",saptari_2.csv
प्रेम कुमार यादव,Prem Kumar Yadav,सप्तरी,saptari,2,"""प्रेम कुमार यादव"" since:2025-09-05","""Prem Kumar Yadav"" since:2025-09-05","(""प्रेम कुमार यादव"" OR ""Prem Kumar Yadav"") since:2025-09-05",saptari_2.csv
मोहम्मद जियाउल रहमान,Mohmmd Jiyaul Rhman,सप्तरी,saptari,2,"""मोहम्मद जियाउल रहमान"" since:2025-09-05","""Mohmmd Jiyaul Rhman"" since:2025-09-05","(""मोहम्मद जियाउल रहमान"" OR ""Mohmmd Jiyaul Rhman"") since:2025-09-05",saptari_2.csv
रन्जु कुमारी झा (ठाकुर),Rnju Kumari Jha Thakur,सप्तरी,saptari,2,"""रन्जु कुमारी झा (ठाकुर)"" since:2025-09-05","""Rnju Kumari Jha Thakur"" since:2025-09-05","(""रन्जु कुमारी झा (ठाकुर)"" OR ""Rnju Kumari Jha Thakur"") since:2025-09-05",saptari_2.csv
राज कुमार मण्डल,Raj Kumar Mndl,सप्तरी,saptari,2,"""राज कुमार मण्डल"" since:2025-09-05","""Raj Kumar Mndl"" since:2025-09-05","(""राज कुमार मण्डल"" OR ""Raj Kumar Mndl"") since:2025-09-05",saptari_2.csv
राम कुमार यादव,Ram Kumar Yadav,सप्तरी,saptari,2,"""राम कुमार यादव"" since:2025-09-05","""Ram Kumar Yadav"" since:2025-09-05","(""राम कुमार यादव"" OR ""Ram Kumar Yadav"") since:2025-09-05",saptari_2.csv
राम बिलास ठाकुर,Ram Bilas Thakur,सप्तरी,saptari,2,"""राम बिलास ठाकुर"" since:2025-09-05","""Ram Bilas Thakur"" since:2025-09-05","(""राम बिलास ठाकुर"" OR ""Ram Bilas Thakur"") since:2025-09-05",saptari_2.csv
रामजी यादव,Ramji Yadav,सप्तरी,saptari,2,"""रामजी यादव"" since:2025-09-05","""Ramji Yadav"" since:2025-09-05","(""रामजी यादव"" OR ""Ramji Yadav"") since:2025-09-05",saptari_2.csv
वलराम प्रसाद यादव,Vlram Prasad Yadav,सप्तरी,saptari,2,"""वलराम प्रसाद यादव"" since:2025-09-05","""Vlram Prasad Yadav"" since:2025-09-05","(""वलराम प्रसाद यादव"" OR ""Vlram Prasad Yadav"") since:2025-09-05",saptari_2.csv
विनोदानन्द झा,Vinodannd Jha,सप्तरी,saptari,2,"""विनोदानन्द झा"" since:2025-09-05","""Vinodannd Jha"" since:2025-09-05","(""विनोदानन्द झा"" OR ""Vinodannd Jha"") since:2025-09-05",saptari_2.csv
विन्दु कुमारी चौधरी,Vindu Kumari Chaudhary,सप्तरी,saptari,2,"""विन्दु कुमारी चौधरी"" since:2025-09-05","""Vindu Kumari Chaudhary"" since:2025-09-05","(""विन्दु कुमारी चौधरी"" OR ""Vindu Kumari Chaudhary"") since:2025-09-05",saptari_2.csv
विशेश्‍वर यादव,Vishesh Vr Yadav,सप्तरी,saptari,2,"""विशेश्‍वर यादव"" since:2025-09-05","""Vishesh Vr Yadav"" since:2025-09-05","(""विशेश्‍वर यादव"" OR ""Vishesh Vr Yadav"") since:2025-09-05",saptari_2.csv
शरद सिंह यादव,Shrd Sinh Yadav,सप्तरी,saptari,2,"""शरद सिंह यादव"" since:2025-09-05","""Shrd Sinh Yadav"" since:2025-09-05","(""शरद सिंह यादव"" OR ""Shrd Sinh Yadav"") since:2025-09-05",saptari_2.csv
संजय कुमार चौधरी,Snjy Kumar Chaudhary,सप्तरी,saptari,2,"""संजय कुमार चौधरी"" since:2025-09-05","""Snjy Kumar Chaudhary"" since:2025-09-05","(""संजय कुमार चौधरी"" OR ""Snjy Kumar Chaudhary"") since:2025-09-05",saptari_2.csv
सतिश कुमार सिंह,Stish Kumar Sinh,सप्तरी,saptari,2,"""सतिश कुमार सिंह"" since:2025-09-05","""Stish Kumar Sinh"" since:2025-09-05","(""सतिश कुमार सिंह"" OR ""Stish Kumar Sinh"") since:2025-09-05",saptari_2.csv
सन्तोष कुमार रजक,Santosh Kumar Rjk,सप्तरी,saptari,2,"""सन्तोष कुमार रजक"" since:2025-09-05","""Santosh Kumar Rjk"" since:2025-09-05","(""सन्तोष कुमार रजक"" OR ""Santosh Kumar Rjk"") since:2025-09-05",saptari_2.csv
साधना  दास ,Sadhna Das,सप्तरी,saptari,2,"""साधना  दास "" since:2025-09-05","""Sadhna Das"" since:2025-09-05","(""साधना  दास "" OR ""Sadhna Das"") since:2025-09-05",saptari_2.csv
सुनिल राज दास,Sunil Raj Das,सप्तरी,saptari,2,"""सुनिल राज दास"" since:2025-09-05","""Sunil Raj Das"" since:2025-09-05","(""सुनिल राज दास"" OR ""Sunil Raj Das"") since:2025-09-05",saptari_2.csv
सुर्यनाथ प्रसाद यादव,Surynath Prasad Yadav,सप्तरी,saptari,2,"""सुर्यनाथ प्रसाद यादव"" since:2025-09-05","""Surynath Prasad Yadav"" since:2025-09-05","(""सुर्यनाथ प्रसाद यादव"" OR ""Surynath Prasad Yadav"") since:2025-09-05",saptari_2.csv
सुशीला कुमारी साह,Sushila Kumari Sah,सप्तरी,saptari,2,"""सुशीला कुमारी साह"" since:2025-09-05","""Sushila Kumari Sah"" since:2025-09-05","(""सुशीला कुमारी साह"" OR ""Sushila Kumari Sah"") since:2025-09-05",saptari_2.csv
अमर कान्त चौधरी,Amr Kant Chaudhary,सप्तरी,saptari,3,"""अमर कान्त चौधरी"" since:2025-09-05","""Amr Kant Chaudhary"" since:2025-09-05","(""अमर कान्त चौधरी"" OR ""Amr Kant Chaudhary"") since:2025-09-05",saptari_3.csv
अरुण कुमार साह,Arun Kumar Sah,सप्तरी,saptari,3,"""अरुण कुमार साह"" since:2025-09-05","""Arun Kumar Sah"" since:2025-09-05","(""अरुण कुमार साह"" OR ""Arun Kumar Sah"") since:2025-09-05",saptari_3.csv
उपेन्द्र यादव,Upendr Yadav,सप्तरी,saptari,3,"""उपेन्द्र यादव"" since:2025-09-05","""Upendr Yadav"" since:2025-09-05","(""उपेन्द्र यादव"" OR ""Upendr Yadav"") since:2025-09-05",saptari_3.csv
उम्देश्‍वर प्रसाद साहु,Umdesh Vr Prasad Sahu,सप्तरी,saptari,3,"""उम्देश्‍वर प्रसाद साहु"" since:2025-09-05","""Umdesh Vr Prasad Sahu"" since:2025-09-05","(""उम्देश्‍वर प्रसाद साहु"" OR ""Umdesh Vr Prasad Sahu"") since:2025-09-05",saptari_3.csv
ओम प्रकाश विश्‍वकर्मा,Om Prakash Vish Vkrma,सप्तरी,saptari,3,"""ओम प्रकाश विश्‍वकर्मा"" since:2025-09-05","""Om Prakash Vish Vkrma"" since:2025-09-05","(""ओम प्रकाश विश्‍वकर्मा"" OR ""Om Prakash Vish Vkrma"") since:2025-09-05",saptari_3.csv
कोशिला देवी पासवान,Koshila Devi Pasvan,सप्तरी,saptari,3,"""कोशिला देवी पासवान"" since:2025-09-05","""Koshila Devi Pasvan"" since:2025-09-05","(""कोशिला देवी पासवान"" OR ""Koshila Devi Pasvan"") since:2025-09-05",saptari_3.csv
कौशल कुमारी चौधरी,Kaushl Kumari Chaudhary,सप्तरी,saptari,3,"""कौशल कुमारी चौधरी"" since:2025-09-05","""Kaushl Kumari Chaudhary"" since:2025-09-05","(""कौशल कुमारी चौधरी"" OR ""Kaushl Kumari Chaudhary"") since:2025-09-05",saptari_3.csv
गजेन्द्र कुमार मण्डल,Gajendra Kumar Mndl,सप्तरी,saptari,3,"""गजेन्द्र कुमार मण्डल"" since:2025-09-05","""Gajendra Kumar Mndl"" since:2025-09-05","(""गजेन्द्र कुमार मण्डल"" OR ""Gajendra Kumar Mndl"") since:2025-09-05",saptari_3.csv
जय नारायण मंडल,Jy Narayan Mndl,सप्तरी,saptari,3,"""जय नारायण मंडल"" since:2025-09-05","""Jy Narayan Mndl"" since:2025-09-05","(""जय नारायण मंडल"" OR ""Jy Narayan Mndl"") since:2025-09-05",saptari_3.csv
ताराकान्त चौधरी,Tarakant Chaudhary,सप्तरी,saptari,3,"""ताराकान्त चौधरी"" since:2025-09-05","""Tarakant Chaudhary"" since:2025-09-05","(""ताराकान्त चौधरी"" OR ""Tarakant Chaudhary"") since:2025-09-05",saptari_3.csv
दिनेश कुमार यादव,Dinesh Kumar Yadav,सप्तरी,saptari,3,"""दिनेश कुमार यादव"" since:2025-09-05","""Dinesh Kumar Yadav"" since:2025-09-05","(""दिनेश कुमार यादव"" OR ""Dinesh Kumar Yadav"") since:2025-09-05",saptari_3.csv
दुवी लाल यादव,Duvi Lal Yadav,सप्तरी,saptari,3,"""दुवी लाल यादव"" since:2025-09-05","""Duvi Lal Yadav"" since:2025-09-05","(""दुवी लाल यादव"" OR ""Duvi Lal Yadav"") since:2025-09-05",saptari_3.csv
धनिक लाल चौधरी,Dhnik Lal Chaudhary,सप्तरी,saptari,3,"""धनिक लाल चौधरी"" since:2025-09-05","""Dhnik Lal Chaudhary"" since:2025-09-05","(""धनिक लाल चौधरी"" OR ""Dhnik Lal Chaudhary"") since:2025-09-05",saptari_3.csv
परमेश्‍वर लाल साह,Prmesh Vr Lal Sah,सप्तरी,saptari,3,"""परमेश्‍वर लाल साह"" since:2025-09-05","""Prmesh Vr Lal Sah"" since:2025-09-05","(""परमेश्‍वर लाल साह"" OR ""Prmesh Vr Lal Sah"") since:2025-09-05",saptari_3.csv
प्रभु नारायण चौधरी,Prbhu Narayan Chaudhary,सप्तरी,saptari,3,"""प्रभु नारायण चौधरी"" since:2025-09-05","""Prbhu Narayan Chaudhary"" since:2025-09-05","(""प्रभु नारायण चौधरी"" OR ""Prbhu Narayan Chaudhary"") since:2025-09-05",saptari_3.csv
प्रभु प्रसाद साह,Prbhu Prasad Sah,सप्तरी,saptari,3,"""प्रभु प्रसाद साह"" since:2025-09-05","""Prbhu Prasad Sah"" since:2025-09-05","(""प्रभु प्रसाद साह"" OR ""Prbhu Prasad Sah"") since:2025-09-05",saptari_3.csv
महादेव राम,Mhadev Ram,सप्तरी,saptari,3,"""महादेव राम"" since:2025-09-05","""Mhadev Ram"" since:2025-09-05","(""महादेव राम"" OR ""Mhadev Ram"") since:2025-09-05",saptari_3.csv
रजिया देवी सदा,Rjiya Devi Sda,सप्तरी,saptari,3,"""रजिया देवी सदा"" since:2025-09-05","""Rjiya Devi Sda"" since:2025-09-05","(""रजिया देवी सदा"" OR ""Rjiya Devi Sda"") since:2025-09-05",saptari_3.csv
संतोष कुमार चमन,Sntosh Kumar Chmn,सप्तरी,saptari,3,"""संतोष कुमार चमन"" since:2025-09-05","""Sntosh Kumar Chmn"" since:2025-09-05","(""संतोष कुमार चमन"" OR ""Sntosh Kumar Chmn"") since:2025-09-05",saptari_3.csv
सरिता कुमारी यादव,Srita Kumari Yadav,सप्तरी,saptari,3,"""सरिता कुमारी यादव"" since:2025-09-05","""Srita Kumari Yadav"" since:2025-09-05","(""सरिता कुमारी यादव"" OR ""Srita Kumari Yadav"") since:2025-09-05",saptari_3.csv
सुरेन्द्र प्रसाद शर्मा,Surendra Prasad Sharma,सप्तरी,saptari,3,"""सुरेन्द्र प्रसाद शर्मा"" since:2025-09-05","""Surendra Prasad Sharma"" since:2025-09-05","(""सुरेन्द्र प्रसाद शर्मा"" OR ""Surendra Prasad Sharma"") since:2025-09-05",saptari_3.csv
हरी नारायण पासमान,Hri Narayan Pasman,सप्तरी,saptari,3,"""हरी नारायण पासमान"" since:2025-09-05","""Hri Narayan Pasman"" since:2025-09-05","(""हरी नारायण पासमान"" OR ""Hri Narayan Pasman"") since:2025-09-05",saptari_3.csv
अनिता कुमारी चौधरी,Anita Kumari Chaudhary,सप्तरी,saptari,4,"""अनिता कुमारी चौधरी"" since:2025-09-05","""Anita Kumari Chaudhary"" since:2025-09-05","(""अनिता कुमारी चौधरी"" OR ""Anita Kumari Chaudhary"") since:2025-09-05",saptari_4.csv
केश्‍वर  प्रसाद  साह ,Kesh Vr Prasad Sah,सप्तरी,saptari,4,"""केश्‍वर  प्रसाद  साह "" since:2025-09-05","""Kesh Vr Prasad Sah"" since:2025-09-05","(""केश्‍वर  प्रसाद  साह "" OR ""Kesh Vr Prasad Sah"") since:2025-09-05",saptari_4.csv
कोशल किशोर दास,Koshl Kishor Das,सप्तरी,saptari,4,"""कोशल किशोर दास"" since:2025-09-05","""Koshl Kishor Das"" since:2025-09-05","(""कोशल किशोर दास"" OR ""Koshl Kishor Das"") since:2025-09-05",saptari_4.csv
गंगा प्रसाद चौधरी,Gnga Prasad Chaudhary,सप्तरी,saptari,4,"""गंगा प्रसाद चौधरी"" since:2025-09-05","""Gnga Prasad Chaudhary"" since:2025-09-05","(""गंगा प्रसाद चौधरी"" OR ""Gnga Prasad Chaudhary"") since:2025-09-05",saptari_4.csv
जितेन्द्र कुमार साह,Jitendr Kumar Sah,सप्तरी,saptari,4,"""जितेन्द्र कुमार साह"" since:2025-09-05","""Jitendr Kumar Sah"" since:2025-09-05","(""जितेन्द्र कुमार साह"" OR ""Jitendr Kumar Sah"") since:2025-09-05",saptari_4.csv
