CandidateName,DistrictName,ConstName,SmartKeywords
कुन्दन प्रसाद कुशवाहा,रौतहट,3,"""कुन्दन प्रसाद कुशवाहा"" रौतहट 3|""कुन्दन प्रसाद कुशवाहा"""
रामकृपाल प्रसाद यादव,रौतहट,3,"""रामकृपाल प्रसाद यादव""|""रामकृपाल प्रसाद यादव"" रौतहट 3"
पुनम देवी,रौतहट,3,"""पुनम देवी"" रौतहट 3"
रविन्‍द्र पटेल,रौतहट,3,"""रविन्‍द्र पटेल"" रौतहट 3|""रविन्‍द्र पटेल"""
सिकिन्द्र राय यादव,रौतहट,3,"""सिकिन्द्र राय यादव"" रौतहट 3"
गोविन्द चौधरी,रौतहट,3,"""गोविन्द चौधरी"" रौतहट 3"
शेख प्रवेज आलम,रौतहट,3,"""शेख प्रवेज आलम"" रौतहट 3"
रेखा कुमारी पटेल,रौतहट,3,"""रेखा कुमारी पटेल"" रौतहट 3"
उपेन्द्र मुखिया वीन,रौतहट,3,"""उपेन्द्र मुखिया वीन"" रौतहट 3"
वीरेन्द्र कुमार गुप्‍ता,रौतहट,3,"""वीरेन्द्र कुमार गुप्‍ता"" रौतहट 3"
उत्तर बहादुर राना मगर,रौतहट,3,"""उत्तर बहादुर राना मगर"" रौतहट 3"
शम्‍भु प्रसाद यादव,रौतहट,3,"""शम्‍भु प्रसाद यादव"" रौतहट 3"
जमशेद अंसारी,रौतहट,3,"""जमशेद अंसारी"" रौतहट 3"
शेख साजिद,रौतहट,3,"""शेख साजिद"" रौतहट 3"
चनचन चौधरी थारु,रौतहट,3,"""चनचन चौधरी थारु"" रौतहट 3"
प्रभु साह,रौतहट,3,"""प्रभु साह"" रौतहट 3"
उपेन्द्र पंडित कुम्हार,रौतहट,3,"""उपेन्द्र पंडित कुम्हार"" रौतहट 3"
कृष्णा राम चमार,रौतहट,3,"""कृष्णा राम चमार"" रौतहट 3"
छविलाल महतो,रौतहट,3,"""छविलाल महतो"" रौतहट 3"
जहुर आलम,रौतहट,3,"""जहुर आलम"" रौतहट 3"
दरोगा साह,रौतहट,3,"""दरोगा साह"" रौतहट 3"
धिरज चौधरी,रौतहट,3,"""धिरज चौधरी"" रौतहट 3"
नेजाम मंसुरी,रौतहट,3,"""नेजाम मंसुरी"" रौतहट 3"
प्रभु राय यादव,रौतहट,3,"""प्रभु राय यादव"" रौतहट 3"
पिन्टु दास तत्मा,रौतहट,3,"""पिन्टु दास तत्मा"" रौतहट 3"
पुनित राम महरा,रौतहट,3,"""पुनित राम महरा"" रौतहट 3"
बिजय कुमार चौधरी,रौतहट,3,"""बिजय कुमार चौधरी"" रौतहट 3"
भरत राय यादव,रौतहट,3,"""भरत राय यादव"" रौतहट 3"
भागनारायण राय,रौतहट,3,"""भागनारायण राय"" रौतहट 3"
भोला पाण्डेय,रौतहट,3,"""भोला पाण्डेय"" रौतहट 3"
रतनेश महतो कोइरी,रौतहट,3,"""रतनेश महतो कोइरी"" रौतहट 3"
राजेन्द्र महरा,रौतहट,3,"""राजेन्द्र महरा"" रौतहट 3"
राजेश साह,रौतहट,3,"""राजेश साह"" रौतहट 3"
लालबाबु प्रसाद कुशवाहा,रौतहट,3,"""लालबाबु प्रसाद कुशवाहा"" रौतहट 3"
विजय कुमार साह तेली,रौतहट,3,"""विजय कुमार साह तेली"" रौतहट 3"
शिव चन्द्र शाह,रौतहट,3,"""शिव चन्द्र शाह"" रौतहट 3"
शेख ओसी महमद,रौतहट,3,"""शेख ओसी महमद"" रौतहट 3"
सुरेन्द्र बैठा,रौतहट,3,"""सुरेन्द्र बैठा"" रौतहट 3"
हरिन्द्र राय यादव,रौतहट,3,"""हरिन्द्र राय यादव"" रौतहट 3"
हिरामती देवी कोइरी,रौतहट,3,"""हिरामती देवी कोइरी"" रौतहट 3"
रामजी साह सोनार,रौतहट,4,"""रामजी साह सोनार"" रौतहट 4|""रामजी साह सोनार"""
देव प्रसाद तिमलसेना,रौतहट,4,"""देव प्रसाद तिमलसेना"" रौतहट 4|""देव प्रसाद तिमलसेना"""
राम कुमार भट्टराइ,रौतहट,4,"""राम कुमार भट्टराइ"" रौतहट 4"
गणेश पौडेल,रौतहट,4,"""गणेश पौडेल""|""गणेश पौडेल"" रौतहट 4"
रुपलाल राय यादव,रौतहट,4,"""रुपलाल राय यादव"" रौतहट 4"
रा‌जकुमार दास तत्मा,रौतहट,4,"""रा‌जकुमार दास तत्मा"" रौतहट 4"
