CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
शरत सिंह भण्डारी,Sharat Singh Bhandari,महोत्तरी,mahottari,2,"(""शरत सिंह भण्डारी"" OR ""Sharat Singh Bhandari"") (""mahottari"" OR ""constituency"") since:2025-09-05"
श्री राम सिंह दनुवार,Shri Ram Singh Danuwar,महोत्तरी,mahottari,2,"(""श्री राम सिंह दनुवार"" OR ""Shri Ram Singh Danuwar"") (""mahottari"" OR ""constituency"") since:2025-09-05"
सकिन्‍दर महरा,Sakindra Mahra,महोत्तरी,mahottari,2,"(""सकिन्‍दर महरा"" OR ""Sakindra Mahra"") (""mahottari"" OR ""constituency"") since:2025-09-05"
सतिश साह तेली,Stish Sah Teli,महोत्तरी,mahottari,2,"(""सतिश साह तेली"" OR ""Stish Sah Teli"") (""mahottari"" OR ""constituency"") since:2025-09-05"
सत्‍य नारायन साह,Satya Narayan Sah,महोत्तरी,mahottari,2,"(""सत्‍य नारायन साह"" OR ""Satya Narayan Sah"") (""mahottari"" OR ""constituency"") since:2025-09-05"
अजय कुमार महतो,Ajay Kumar Mahato,महोत्तरी,mahottari,3,"(""अजय कुमार महतो"" OR ""Ajay Kumar Mahato"") (""mahottari"" OR ""constituency"") since:2025-09-05"
अरविन्द ठाकुर,Arvind Thakur,महोत्तरी,mahottari,3,"(""अरविन्द ठाकुर"" OR ""Arvind Thakur"") (""mahottari"" OR ""constituency"") since:2025-09-05"
उज्‍ज्‍वल कुमार झा,Ujjwal Kumar Jha,महोत्तरी,mahottari,3,"(""उज्‍ज्‍वल कुमार झा"" OR ""Ujjwal Kumar Jha"") (""mahottari"" OR ""constituency"") since:2025-09-05"
कैलाश महत्तो,Kailash Mahatto,महोत्तरी,mahottari,3,"(""कैलाश महत्तो"" OR ""Kailash Mahatto"") (""mahottari"" OR ""constituency"") since:2025-09-05"
घनश्याम झा,Ghanashyam Jha,महोत्तरी,mahottari,3,"(""घनश्याम झा"" OR ""Ghanashyam Jha"") (""mahottari"" OR ""constituency"") since:2025-09-05"
धिरेन्द्र कुमार शर्मा,Dhirendr Kumar Sharma,महोत्तरी,mahottari,3,"(""धिरेन्द्र कुमार शर्मा"" OR ""Dhirendr Kumar Sharma"") (""mahottari"" OR ""constituency"") since:2025-09-05"
नईम राईन,Naim Rain,महोत्तरी,mahottari,3,"(""नईम राईन"" OR ""Naim Rain"") (""mahottari"" OR ""constituency"") since:2025-09-05"
नागेन्‍द्र ठाकुर,Nagendra Thakur,महोत्तरी,mahottari,3,"(""नागेन्‍द्र ठाकुर"" OR ""Nagendra Thakur"") (""mahottari"" OR ""constituency"") since:2025-09-05"
पंकज कुमार पाण्डेय,Pankaj Kumar Pandey,महोत्तरी,mahottari,3,"(""पंकज कुमार पाण्डेय"" OR ""Pankaj Kumar Pandey"") (""mahottari"" OR ""constituency"") since:2025-09-05"
पवन कुमार यादव,Pawan Kumar Yadav,महोत्तरी,mahottari,3,"(""पवन कुमार यादव"" OR ""Pawan Kumar Yadav"") (""mahottari"" OR ""constituency"") since:2025-09-05"
बजरंग नेपाली,Bajrang Nepali,महोत्तरी,mahottari,3,"(""बजरंग नेपाली"" OR ""Bajrang Nepali"") (""mahottari"" OR ""constituency"") since:2025-09-05"
बिजय कुमार मंडल,Vijay Kumar Mandal,महोत्तरी,mahottari,3,"(""बिजय कुमार मंडल"" OR ""Vijay Kumar Mandal"") (""mahottari"" OR ""constituency"") since:2025-09-05"
बेचन प्रसाद मेहतरी,Bechan Prasad Mehtri,महोत्तरी,mahottari,3,"(""बेचन प्रसाद मेहतरी"" OR ""Bechan Prasad Mehtri"") (""mahottari"" OR ""constituency"") since:2025-09-05"
बेचन मण्‍डल,Bechan Mandal,महोत्तरी,mahottari,3,"(""बेचन मण्‍डल"" OR ""Bechan Mandal"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मनोज कुमार सिंह,Manoj Kumar Singh,महोत्तरी,mahottari,3,"(""मनोज कुमार सिंह"" OR ""Manoj Kumar Singh"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मिनाक्षी ठाकुर,Minakshi Thakur,महोत्तरी,mahottari,3,"(""मिनाक्षी ठाकुर"" OR ""Minakshi Thakur"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मुकेश राय,Mukesh Ray,महोत्तरी,mahottari,3,"(""मुकेश राय"" OR ""Mukesh Ray"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मुस्ताक अहमद अंसारी,Mustak Ahmad Ansari,महोत्तरी,mahottari,3,"(""मुस्ताक अहमद अंसारी"" OR ""Mustak Ahmad Ansari"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मुहमद रिजवान,Muhammad Rijwan,महोत्तरी,mahottari,3,"(""मुहमद रिजवान"" OR ""Muhammad Rijwan"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मो.साविर नूरि,Mo. Savir Nuri,महोत्तरी,mahottari,3,"(""मो.साविर नूरि"" OR ""Mo. Savir Nuri"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मोहन चौधरी,Mohan Chaudhary,महोत्तरी,mahottari,3,"(""मोहन चौधरी"" OR ""Mohan Chaudhary"") (""mahottari"" OR ""constituency"") since:2025-09-05"
मोहम्मद फिरोज असारी,Mohammad Firoj Asari,महोत्तरी,mahottari,3,"(""मोहम्मद फिरोज असारी"" OR ""Mohammad Firoj Asari"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रंजन कुमार झा,Ranjan Kumar Jha,महोत्तरी,mahottari,3,"(""रंजन कुमार झा"" OR ""Ranjan Kumar Jha"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रंजय कुमार मिश्र,Ranjay Kumar Mishra,महोत्तरी,mahottari,3,"(""रंजय कुमार मिश्र"" OR ""Ranjay Kumar Mishra"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रंजित कुमार साह,Ranjit Kumar Sah,महोत्तरी,mahottari,3,"(""रंजित कुमार साह"" OR ""Ranjit Kumar Sah"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रजनिश राज पण्डेय,Rajnish Raj Pandey,महोत्तरी,mahottari,3,"(""रजनिश राज पण्डेय"" OR ""Rajnish Raj Pandey"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रमण कुमार ठाकुर,Raman Kumar Thakur,महोत्तरी,mahottari,3,"(""रमण कुमार ठाकुर"" OR ""Raman Kumar Thakur"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राकेश कुमार साह,Rakesh Kumar Sah,महोत्तरी,mahottari,3,"(""राकेश कुमार साह"" OR ""Rakesh Kumar Sah"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राज किशोर यादव,Raj Kishor Yadav,महोत्तरी,mahottari,3,"(""राज किशोर यादव"" OR ""Raj Kishor Yadav"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राज नन्‍दन राय यादव,Raj Nandan Ray Yadav,महोत्तरी,mahottari,3,"(""राज नन्‍दन राय यादव"" OR ""Raj Nandan Ray Yadav"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राजकिशोर साह मेहत्तरी सुडी,Rajkishor Sah Mehatari Sudi,महोत्तरी,mahottari,3,"(""राजकिशोर साह मेहत्तरी सुडी"" OR ""Rajkishor Sah Mehatari Sudi"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राजेश्वर रा्य,Rajeshwar Ray,महोत्तरी,mahottari,3,"(""राजेश्वर रा्य"" OR ""Rajeshwar Ray"") (""mahottari"" OR ""constituency"") since:2025-09-05"
राम आधार कापर,Ram Adhar Kapr,महोत्तरी,mahottari,3,"(""राम आधार कापर"" OR ""Ram Adhar Kapr"") (""mahottari"" OR ""constituency"") since:2025-09-05"
रामचन्द्र पासमान,Ramchandra Paswan,महोत्तरी,mahottari,3,"(""रामचन्द्र पासमान"" OR ""Ramchandra Paswan"") (""mahottari"" OR ""constituency"") since:2025-09-05"
ववि कुमारी,Babi Kumari,महोत्तरी,mahottari,3,"(""ववि कुमारी"" OR ""Babi Kumari"") (""mahottari"" OR ""constituency"") since:2025-09-05"
विनय कुमार मिश्र,Vinay Kumar Mishra,महोत्तरी,mahottari,3,"(""विनय कुमार मिश्र"" OR ""Vinay Kumar Mishra"") (""mahottari"" OR ""constituency"") since:2025-09-05"
शम्भु कापर,Shambhu Kapr,महोत्तरी,mahottari,3,"(""शम्भु कापर"" OR ""Shambhu Kapr"") (""mahottari"" OR ""constituency"") since:2025-09-05"
श्‍याम किशोर सिंह,Shyam Kishor Singh,महोत्तरी,mahottari,3,"(""श्‍याम किशोर सिंह"" OR ""Shyam Kishor Singh"") (""mahottari"" OR ""constituency"") since:2025-09-05"
सतिश कुमार शर्मा,Stish Kumar Sharma,महोत्तरी,mahottari,3,"(""सतिश कुमार शर्मा"" OR ""Stish Kumar Sharma"") (""mahottari"" OR ""constituency"") since:2025-09-05"
सुरेश कुमार साह,Suresh Kumar Sah,महोत्तरी,mahottari,3,"(""सुरेश कुमार साह"" OR ""Suresh Kumar Sah"") (""mahottari"" OR ""constituency"") since:2025-09-05"
हरि नारायण यादव,Hari Narayan Yadav,महोत्तरी,mahottari,3,"(""हरि नारायण यादव"" OR ""Hari Narayan Yadav"") (""mahottari"" OR ""constituency"") since:2025-09-05"
अमर दंगाल,Amar Dangal,मकवानपुर,makwanpur,1,"(""अमर दंगाल"" OR ""Amar Dangal"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
अमिक परियार,Amik Pariyar,मकवानपुर,makwanpur,1,"(""अमिक परियार"" OR ""Amik Pariyar"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
ज्ञान सागर लामा,Gyan Sagar Lama,मकवानपुर,makwanpur,1,"(""ज्ञान सागर लामा"" OR ""Gyan Sagar Lama"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
टिका प्रसाद चौलागाई,Tika Prasad Chaulagai,मकवानपुर,makwanpur,1,"(""टिका प्रसाद चौलागाई"" OR ""Tika Prasad Chaulagai"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
तेज प्रसाद उप्रेती,Tej Prasad Upreti,मकवानपुर,makwanpur,1,"(""तेज प्रसाद उप्रेती"" OR ""Tej Prasad Upreti"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
दिपक बहादुर सिंह,Deepak Bahadur Singh,मकवानपुर,makwanpur,1,"(""दिपक बहादुर सिंह"" OR ""Deepak Bahadur Singh"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
दिपक सिन्तान,Deepak Sintan,मकवानपुर,makwanpur,1,"(""दिपक सिन्तान"" OR ""Deepak Sintan"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
प्रकाश गौतम,Prakash Gautam,मकवानपुर,makwanpur,1,"(""प्रकाश गौतम"" OR ""Prakash Gautam"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
प्रमिला कुमारी खतिवडा,Pramila Kumari Khatiwada,मकवानपुर,makwanpur,1,"(""प्रमिला कुमारी खतिवडा"" OR ""Pramila Kumari Khatiwada"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
बिजय गौतम,Vijay Gautam,मकवानपुर,makwanpur,1,"(""बिजय गौतम"" OR ""Vijay Gautam"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
मठु पुलामी मगर,Mathu Pulami Magar,मकवानपुर,makwanpur,1,"(""मठु पुलामी मगर"" OR ""Mathu Pulami Magar"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
महालक्ष्मी उपाध्याय(डिना),Mahalakshmi Upadhyay Dina,मकवानपुर,makwanpur,1,"(""महालक्ष्मी उपाध्याय(डिना)"" OR ""Mahalakshmi Upadhyay Dina"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
महेश नेपाली,Mahesh Nepali,मकवानपुर,makwanpur,1,"(""महेश नेपाली"" OR ""Mahesh Nepali"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
युवराज लामा,Yuvraj Lama,मकवानपुर,makwanpur,1,"(""युवराज लामा"" OR ""Yuvraj Lama"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
रंजना सुवाल मगजु,Ranjana Suwal Magar Jyu,मकवानपुर,makwanpur,1,"(""रंजना सुवाल मगजु"" OR ""Ranjana Suwal Magar Jyu"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
राकेश कुमार शर्मा,Rakesh Kumar Sharma,मकवानपुर,makwanpur,1,"(""राकेश कुमार शर्मा"" OR ""Rakesh Kumar Sharma"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
राज कुमार खड्का,Raj Kumar Khadka,मकवानपुर,makwanpur,1,"(""राज कुमार खड्का"" OR ""Raj Kumar Khadka"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
राजाराम बोगटी,Rajaram Bogti,मकवानपुर,makwanpur,1,"(""राजाराम बोगटी"" OR ""Rajaram Bogti"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
रामेश्‍वर राना मगर,Rameshwar Rana Magar,मकवानपुर,makwanpur,1,"(""रामेश्‍वर राना मगर"" OR ""Rameshwar Rana Magar"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
रुपक लामा,Rupak Lama,मकवानपुर,makwanpur,1,"(""रुपक लामा"" OR ""Rupak Lama"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
विद्या श्रेष्‍ठ (महर्जन),Vidya Shrestha Maharjan,मकवानपुर,makwanpur,1,"(""विद्या श्रेष्‍ठ (महर्जन)"" OR ""Vidya Shrestha Maharjan"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
सुरेन्द्र लामा,Surendra Lama,मकवानपुर,makwanpur,1,"(""सुरेन्द्र लामा"" OR ""Surendra Lama"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
सुशिला सुवेदी,Sushila Suvedi,मकवानपुर,makwanpur,1,"(""सुशिला सुवेदी"" OR ""Sushila Suvedi"") (""makwanpur"" OR ""constituency"") since:2025-09-05"
अलियास मिया,Aliyas Miya,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""अलियास मिया"" OR ""Aliyas Miya"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
इन्द्र कुमार गुरुङ्ग,Indra Kumar Gurung,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""इन्द्र कुमार गुरुङ्ग"" OR ""Indra Kumar Gurung"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
ओम बहादुर चौधरी थारु,Om Bahadur Chaudhary Tharu,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""ओम बहादुर चौधरी थारु"" OR ""Om Bahadur Chaudhary Tharu"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
गंगा देवी थारु महतो,Ganga Devi Tharu Mahato,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""गंगा देवी थारु महतो"" OR ""Ganga Devi Tharu Mahato"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
गणेश बहादुर चौधरी,Ganesh Bahadur Chaudhary,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""गणेश बहादुर चौधरी"" OR ""Ganesh Bahadur Chaudhary"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
गोपिचन्द्र हरिजन,Gopichandra Harijan,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""गोपिचन्द्र हरिजन"" OR ""Gopichandra Harijan"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
चिरंजीवी खराल,Chiranjivi Kharel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""चिरंजीवी खराल"" OR ""Chiranjivi Kharel"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
ढुण्डी राज पोख्रेल,Dhundi Raj Pokhrel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""ढुण्डी राज पोख्रेल"" OR ""Dhundi Raj Pokhrel"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
नवनित कुमार मिश्र,Navnit Kumar Mishra,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""नवनित कुमार मिश्र"" OR ""Navnit Kumar Mishra"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
पुर्ण बहादुर विश्वकर्मा,Purna Bahadur Vishwakarma,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""पुर्ण बहादुर विश्वकर्मा"" OR ""Purna Bahadur Vishwakarma"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
बिजय कंडेल,Vijay Kndel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""बिजय कंडेल"" OR ""Vijay Kndel"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
भरत लोनिया,Bharat Loniya,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""भरत लोनिया"" OR ""Bharat Loniya"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
भिमसेन सुतप्राई मगर,Bhimsen Sutprai Magar,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""भिमसेन सुतप्राई मगर"" OR ""Bhimsen Sutprai Magar"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
मिन प्रसाद ढकाल,Min Prasad Dhakal,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""मिन प्रसाद ढकाल"" OR ""Min Prasad Dhakal"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
राजु प्रसाद हरिजन,Raju Prasad Harijan,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""राजु प्रसाद हरिजन"" OR ""Raju Prasad Harijan"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
राम प्रसाद पाण्डेय,Ram Prasad Pandey,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""राम प्रसाद पाण्डेय"" OR ""Ram Prasad Pandey"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
रामचन्द्र चौधरी थारु,Ramchandra Chaudhary Tharu,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""रामचन्द्र चौधरी थारु"" OR ""Ramchandra Chaudhary Tharu"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
रितमान कामु मगर,Ritman Kamu Magar,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""रितमान कामु मगर"" OR ""Ritman Kamu Magar"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
विक्रम खनाल,Vikram Khanal,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""विक्रम खनाल"" OR ""Vikram Khanal"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
विनोद कुमार चौधरी,Vinod Kumar Chaudhary,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""विनोद कुमार चौधरी"" OR ""Vinod Kumar Chaudhary"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
विनोद रेग्मी,Vinod Regmi,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""विनोद रेग्मी"" OR ""Vinod Regmi"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
शैलेन्द्र सिँह सदासंकर,Shailendra Singh Sadasankar,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""शैलेन्द्र सिँह सदासंकर"" OR ""Shailendra Singh Sadasankar"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
सत्रुधन चौधरी,Satrudhan Chaudhary,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""सत्रुधन चौधरी"" OR ""Satrudhan Chaudhary"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
सिन्‍धु जलेसा बुढाथोकी,Sindhu Jalesa Budhathoki,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""सिन्‍धु जलेसा बुढाथोकी"" OR ""Sindhu Jalesa Budhathoki"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
हृदयेश त्रिपाठी,Hridayesh Tripathi,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""हृदयेश त्रिपाठी"" OR ""Hridayesh Tripathi"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
होम बहादुर सुनार,Hom Bahadur Sunar,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,1,"(""होम बहादुर सुनार"" OR ""Hom Bahadur Sunar"") (""nawalparasi_west"" OR ""constituency"") since:2025-09-05"
अजय कुमार गुप्‍ता,Ajay Kumar Gupta,रौतहट,rautahat,1,"(""अजय कुमार गुप्‍ता"" OR ""Ajay Kumar Gupta"") (""rautahat"" OR ""constituency"") since:2025-09-05"
अनिल कुमार झा,Anil Kumar Jha,रौतहट,rautahat,1,"(""अनिल कुमार झा"" OR ""Anil Kumar Jha"") (""rautahat"" OR ""constituency"") since:2025-09-05"
अभिषेक मिश्र,Abhishek Mishra,रौतहट,rautahat,1,"(""अभिषेक मिश्र"" OR ""Abhishek Mishra"") (""rautahat"" OR ""constituency"") since:2025-09-05"
अमृता कुमारी यादव,Amrita Kumari Yadav,रौतहट,rautahat,1,"(""अमृता कुमारी यादव"" OR ""Amrita Kumari Yadav"") (""rautahat"" OR ""constituency"") since:2025-09-05"
ईन्‍दु देवी गुप्‍ता,Indu Devi Gupta,रौतहट,rautahat,1,"(""ईन्‍दु देवी गुप्‍ता"" OR ""Indu Devi Gupta"") (""rautahat"" OR ""constituency"") since:2025-09-05"
उमेश कुमार शाह,Umesh Kumar Shah,रौतहट,rautahat,1,"(""उमेश कुमार शाह"" OR ""Umesh Kumar Shah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
जाजुल देवान,Jajul Dewan,रौतहट,rautahat,1,"(""जाजुल देवान"" OR ""Jajul Dewan"") (""rautahat"" OR ""constituency"") since:2025-09-05"
त्रिभुवन साह,Tribhuvan Sah,रौतहट,rautahat,1,"(""त्रिभुवन साह"" OR ""Tribhuvan Sah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
दिनेश कुमार यादव,Dinesh Kumar Yadav,रौतहट,rautahat,1,"(""दिनेश कुमार यादव"" OR ""Dinesh Kumar Yadav"") (""rautahat"" OR ""constituency"") since:2025-09-05"
दिनेश राय,Dinesh Ray,रौतहट,rautahat,1,"(""दिनेश राय"" OR ""Dinesh Ray"") (""rautahat"" OR ""constituency"") since:2025-09-05"
देवेन्द्र मिश्र,Devendra Mishra,रौतहट,rautahat,1,"(""देवेन्द्र मिश्र"" OR ""Devendra Mishra"") (""rautahat"" OR ""constituency"") since:2025-09-05"
प्रभा कुमारी सिंह,Prabha Kumari Singh,रौतहट,rautahat,1,"(""प्रभा कुमारी सिंह"" OR ""Prabha Kumari Singh"") (""rautahat"" OR ""constituency"") since:2025-09-05"
बिबेक चौधरी,Bibek Chaudhary,रौतहट,rautahat,1,"(""बिबेक चौधरी"" OR ""Bibek Chaudhary"") (""rautahat"" OR ""constituency"") since:2025-09-05"
बैद्यनाथ प्रसाद चौधरी,Baidyanath Prasad Chaudhary,रौतहट,rautahat,1,"(""बैद्यनाथ प्रसाद चौधरी"" OR ""Baidyanath Prasad Chaudhary"") (""rautahat"" OR ""constituency"") since:2025-09-05"
माधव कुमार नेपाल,Madhav Kumar Nepal,रौतहट,rautahat,1,"(""माधव कुमार नेपाल"" OR ""Madhav Kumar Nepal"") (""rautahat"" OR ""constituency"") since:2025-09-05"
मुनिन्द्र कुमार ठाकुर,Munindra Kumar Thakur,रौतहट,rautahat,1,"(""मुनिन्द्र कुमार ठाकुर"" OR ""Munindra Kumar Thakur"") (""rautahat"" OR ""constituency"") since:2025-09-05"
मृणाल कुमार शाह,Mrinal Kumar Shah,रौतहट,rautahat,1,"(""मृणाल कुमार शाह"" OR ""Mrinal Kumar Shah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
मो तनवीर अखतर मिकरानी,Mo. Tanvir Akhtar Mikrani,रौतहट,rautahat,1,"(""मो तनवीर अखतर मिकरानी"" OR ""Mo. Tanvir Akhtar Mikrani"") (""rautahat"" OR ""constituency"") since:2025-09-05"
योगेन्द्र राय यादव,Yogendra Ray Yadav,रौतहट,rautahat,1,"(""योगेन्द्र राय यादव"" OR ""Yogendra Ray Yadav"") (""rautahat"" OR ""constituency"") since:2025-09-05"
रवि अर्चनम् वर्मा,Ravi Archanam Varma,रौतहट,rautahat,1,"(""रवि अर्चनम् वर्मा"" OR ""Ravi Archanam Varma"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राजाराम मुखिया,Rajaram Mukhiya,रौतहट,rautahat,1,"(""राजाराम मुखिया"" OR ""Rajaram Mukhiya"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राजु कुमार मुखिया,Raju Kumar Mukhiya,रौतहट,rautahat,1,"(""राजु कुमार मुखिया"" OR ""Raju Kumar Mukhiya"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राजेश कुमार चौधरी,Rajesh Kumar Chaudhary,रौतहट,rautahat,1,"(""राजेश कुमार चौधरी"" OR ""Rajesh Kumar Chaudhary"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राधेश्याम साह तेली,Radheshyam Sah Teli,रौतहट,rautahat,1,"(""राधेश्याम साह तेली"" OR ""Radheshyam Sah Teli"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राम किशोर ठाकुर,Ram Kishor Thakur,रौतहट,rautahat,1,"(""राम किशोर ठाकुर"" OR ""Ram Kishor Thakur"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राम नरेश राय  यादव,Ram Naresh Ray Yadav,रौतहट,rautahat,1,"(""राम नरेश राय  यादव"" OR ""Ram Naresh Ray Yadav"") (""rautahat"" OR ""constituency"") since:2025-09-05"
राम सेवक राय,Ram Sewak Ray,रौतहट,rautahat,1,"(""राम सेवक राय"" OR ""Ram Sewak Ray"") (""rautahat"" OR ""constituency"") since:2025-09-05"
रामकृत साह,Ramkrit Sah,रौतहट,rautahat,1,"(""रामकृत साह"" OR ""Ramkrit Sah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
रामानन्द शर्मा,Ramananda Sharma,रौतहट,rautahat,1,"(""रामानन्द शर्मा"" OR ""Ramananda Sharma"") (""rautahat"" OR ""constituency"") since:2025-09-05"
र‌ंजित  कुमार  पटेल,Ranjit Kumar Patel,रौतहट,rautahat,1,"(""र‌ंजित  कुमार  पटेल"" OR ""Ranjit Kumar Patel"") (""rautahat"" OR ""constituency"") since:2025-09-05"
लक्ष्‍मेश्‍वर नारायण साह,Lakshmeshwar Narayan Sah,रौतहट,rautahat,1,"(""लक्ष्‍मेश्‍वर नारायण साह"" OR ""Lakshmeshwar Narayan Sah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
शम्भु प्रसाद,Shambhu Prasad,रौतहट,rautahat,1,"(""शम्भु प्रसाद"" OR ""Shambhu Prasad"") (""rautahat"" OR ""constituency"") since:2025-09-05"
श्याम वावु प्रसाद,Shyam Babu Prasad,रौतहट,rautahat,1,"(""श्याम वावु प्रसाद"" OR ""Shyam Babu Prasad"") (""rautahat"" OR ""constituency"") since:2025-09-05"
श्री मदन शाह,Shri Madan Shah,रौतहट,rautahat,1,"(""श्री मदन शाह"" OR ""Shri Madan Shah"") (""rautahat"" OR ""constituency"") since:2025-09-05"
